##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	HG002.hs37d5.60x.1.addrg.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1327219598
Sequences flagged as poor quality	0
Sequence length	148
%GC	39
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.15046478013203	34.0	31.0	34.0	30.0	34.0
2	32.34115010935817	34.0	31.0	34.0	30.0	34.0
3	32.38896832278391	34.0	31.0	34.0	31.0	34.0
4	35.80548900092417	37.0	35.0	37.0	35.0	37.0
5	35.747888431948844	37.0	35.0	37.0	35.0	37.0
6	35.776695160735564	37.0	36.0	37.0	35.0	37.0
7	35.77087915710539	37.0	36.0	37.0	35.0	37.0
8	35.774985596618656	37.0	36.0	37.0	35.0	37.0
9	37.49740360524724	39.0	38.0	39.0	35.0	39.0
10-14	37.78706873871825	39.4	38.2	39.4	35.2	39.4
15-19	38.93676118968822	41.0	39.0	41.0	35.2	41.0
20-24	38.94056817702295	41.0	39.0	41.0	35.0	41.0
25-29	38.82935456970249	41.0	39.0	41.0	34.8	41.0
30-34	38.69296469882296	41.0	39.0	41.0	34.0	41.0
35-39	38.537496268496184	41.0	38.0	41.0	34.0	41.0
40-44	38.38070799569372	40.2	38.0	41.0	33.6	41.0
45-49	38.16465510118243	40.0	38.0	41.0	33.0	41.0
50-54	37.95966482466001	40.0	38.0	41.0	32.8	41.0
55-59	37.71274006473796	40.0	37.2	41.0	32.0	41.0
60-64	37.37911268169806	40.0	36.4	41.0	31.2	41.0
65-69	36.87552444881845	39.0	35.4	41.0	31.0	41.0
70-74	36.241269444545985	38.0	35.0	40.4	30.0	41.0
75-79	35.48967725640832	36.6	35.0	39.2	30.0	41.0
80-84	34.66473617864706	35.6	34.0	37.6	29.0	39.4
85-89	33.935370533761514	35.0	34.0	36.4	29.0	38.2
90-94	33.422145737332606	35.0	34.0	35.8	29.0	36.8
95-99	33.12671408895214	35.0	34.0	35.0	29.0	36.0
100-104	32.35169997135621	34.6	32.8	34.8	27.2	35.4
105-109	32.87366702416641	35.0	34.0	35.0	28.6	36.0
110-114	32.90109508720501	35.0	34.0	35.0	29.0	36.0
115-119	32.8710855301882	35.0	34.0	35.0	29.0	35.6
120-124	32.807790458651745	35.0	34.0	35.0	28.2	35.0
125-129	32.7559227108399	35.0	34.0	35.0	27.0	35.0
130-134	32.68067580041868	35.0	34.0	35.0	27.0	35.0
135-139	32.61350314946148	35.0	34.0	35.0	27.0	35.0
140-144	32.5396755868278	35.0	34.0	35.0	26.4	35.0
145-148	32.18798852569385	34.75	33.25	35.0	24.5	35.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
2214	95-99	-0.10541782508191488
2214	100-104	-0.12513075430485543
2214	105-109	-0.17107580434614533
2214	110-114	-0.16482456061395112
2214	115-119	-0.15530786558202436
2214	120-124	-0.14185157200947884
2214	125-129	-0.12791270100830587
2214	130-134	-0.1118790199232862
2214	135-139	-0.11603033341020108
2214	140-144	-0.10515588832261358
2214	145-148	-0.058227801391268486
2215	1	0.011638661685928753
2215	2	-0.057990028588143616
2215	3	-0.04049144556675799
2215	4	-0.05093370544053499
2215	5	-0.0560311578088033
2215	6	-0.056879479845932224
2215	7	-0.06880807929351107
2215	8	-0.07001993609784307
2215	9	-0.3956876246272216
2215	10-14	-0.13071447451591212
2215	15-19	-0.11759581595192259
2215	20-24	-0.12878859408114351
2215	25-29	-0.11129226387932079
2215	30-34	-0.10333973508543437
2215	35-39	-0.0867981060987546
2215	40-44	-0.10607816809425685
2215	45-49	-0.07717430135738113
2215	50-54	-0.05477375508051807
2215	55-59	-0.07378836263683297
2215	60-64	-0.0868688454504678
2215	65-69	-0.07364468700838245
2215	70-74	-0.09397707609068107
2215	75-79	-0.13910040994758077
2215	80-84	-0.12400724465015855
2215	85-89	-0.12399410285873103
2215	90-94	-0.11260320478280761
2215	95-99	-0.10903804571744047
2215	100-104	-0.12620169182644503
2215	105-109	-0.14323457396534423
2215	110-114	-0.13326413811061855
2215	115-119	-0.10983111573084159
2215	120-124	-0.12236447562138153
2215	125-129	-0.10266607107999448
2215	130-134	-0.12219812940186614
2215	135-139	-0.14108795721119094
2215	140-144	-0.1321354565091042
2215	145-148	-0.06620207880241935
2216	1	0.016429993464370796
2216	2	-0.03759984674857009
2216	3	-0.034487123426458766
2216	4	-0.04559107570170795
2216	5	-0.052711067894179564
2216	6	-0.055813299467153854
2216	7	-0.08247939167115703
2216	8	-0.07506872586741764
2216	9	-0.1354831498401765
2216	10-14	-0.10458927579065147
2216	15-19	-0.1103292578572237
2216	20-24	-0.14231520761252625
2216	25-29	-0.1387640029544599
2216	30-34	-0.12893039271661166
2216	35-39	-0.13626755023736337
2216	40-44	-0.1289430047885105
2216	45-49	-0.09407182841126627
2216	50-54	-0.12200602770791136
2216	55-59	-0.17768685899655168
2216	60-64	-0.19037568581815378
2216	65-69	-0.22058584291998073
2216	70-74	-0.2861892994790338
2216	75-79	-0.31372899637894847
2216	80-84	-0.2956208406612575
2216	85-89	-0.3165126413700108
2216	90-94	-0.3017035259695646
2216	95-99	-0.309212207173708
2216	100-104	-0.3843715501084404
2216	105-109	-0.3495664124018347
2216	110-114	-0.32948512237443595
2216	115-119	-0.32830473702343
2216	120-124	-0.33032021357092844
2216	125-129	-0.36619897799027257
2216	130-134	-0.5015268287353933
2216	135-139	-0.4555634062322156
2216	140-144	-0.4464665676649986
2216	145-148	-0.37050998250317235
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
2	15063.0
3	10836.0
4	7715.0
5	7191.0
6	12237.0
7	28459.0
8	80326.0
9	214559.0
10	544742.0
11	1331092.0
12	2327422.0
13	2836723.0
14	2974653.0
15	3100668.0
16	3289030.0
17	3518128.0
18	3791634.0
19	4115792.0
20	4504447.0
21	5003554.0
22	5627702.0
23	6416574.0
24	7387065.0
25	8591961.0
26	1.0080891E7
27	1.1910112E7
28	1.4197967E7
29	1.707509E7
30	2.0867542E7
31	2.6014921E7
32	3.3455773E7
33	4.4966416E7
34	6.459278E7
35	1.04967734E8
36	2.36668638E8
37	5.44499693E8
38	1.31471389E8
39	713079.0
>>END_MODULE
>>Per base sequence content	pass
#Base	G	A	T	C
1	16.66143047427907	32.28512649485625	30.830921673438006	20.22252135742668
2	18.633938251868027	32.36946686564639	30.120682444772257	18.87591243771333
3	18.4997703785729	31.216662437918735	30.91412952906232	19.369437654446042
4	19.216934159318654	30.480747627338832	30.837768480842044	19.464549732500462
5	19.701983552310566	30.767418089461312	30.796999289758904	18.733599068469218
6	19.867316564038813	30.921734188719242	29.93802283026019	19.272926416981754
7	19.890356682973817	30.765414191405178	30.43107412698675	18.91315499863426
8	19.363508158838865	30.782285330883337	30.590638815959505	19.263567694318294
9	19.302531931931103	30.42496587942826	30.933171048920165	19.33933113972047
10-14	19.356469782288528	30.654225117186552	30.580005727570892	19.40929937295403
15-19	19.398745266729556	30.522327995408034	30.62313855366422	19.455788184198195
20-24	19.583280114232508	30.30358882113963	30.473036713207076	19.640094351420785
25-29	19.763409887985386	30.222395771678745	30.277943694968673	19.7362506453672
30-34	19.93132747394925	30.12102748295451	30.14654417308765	19.801100870008593
35-39	19.988379935724307	30.06489724958804	30.077229362761937	19.869493451925717
40-44	20.042223656200246	30.026014046850857	30.012069816906013	19.91969248004289
45-49	20.047662445433193	29.979884932002165	29.987756872844617	19.984695749720025
50-54	20.0636154247526	29.969187996066598	29.956695812226275	20.010500766954525
55-59	20.118061131689448	29.95643065150111	29.925811572133405	19.999696644676042
60-64	20.10392031547864	29.944337566282965	29.89411500619916	20.057627112039235
65-69	20.116768723867327	29.938870072140332	29.87541223440473	20.06894896958761
70-74	20.158684177136113	29.92239393025318	29.840801524891912	20.078120367718796
75-79	20.142530798051567	29.91177563545799	29.857767558515093	20.08792600797536
80-84	20.177923287438354	29.915919419928223	29.834357020560848	20.071800272072576
85-89	20.13061264725337	29.918973712694978	29.835438432152582	20.11497520789907
90-94	20.12665384451544	29.870482697370665	29.84113428050189	20.161729177612003
95-99	20.14018546249177	29.8957943827764	29.811283940206025	20.1527362145258
100-104	20.165041963078636	29.87487634443126	29.801720723568287	20.15836096892181
105-109	20.132341485344813	29.912505441928545	29.80913416880664	20.146018903919995
110-114	20.123581667730992	29.939333342741296	29.792749911192693	20.144335078335015
115-119	20.13758275663394	29.92508855617888	29.794294906617857	20.143033780569322
120-124	20.131768651124634	29.933799288718042	29.77149791763269	20.162934142524634
125-129	20.090125603625395	29.951850028448078	29.770220531638746	20.18780383628778
130-134	20.101589472183896	29.953772492895837	29.742720199416546	20.20191783550373
135-139	20.075453905687816	29.958179297574894	29.761547910943666	20.204818885793625
140-144	20.094406695086363	29.96896766221942	29.771808959708835	20.16481668298538
145-148	20.12843908689667	30.00041440281564	29.732489339652147	20.13865717063555
>>END_MODULE
>>Per sequence GC content	warn
#GC Content	Count
0	69093.0
1	60531.5
2	56519.5
3	69093.5
4	82381.0
5	91908.0
6	117023.0
7	162212.5
8	221552.5
9	269825.0
10	315766.5
11	405380.0
12	542657.0
13	684086.0
14	815089.5
15	1010933.5
16	1298247.0
17	1737275.0
18	2454192.0
19	3526608.5
20	5006441.0
21	6899290.0
22	9183086.5
23	1.18382145E7
24	1.48637835E7
25	1.82802455E7
26	2.19719625E7
27	2.5788071E7
28	2.96794995E7
29	3.35104685E7
30	3.7137558E7
31	4.05208925E7
32	4.3713919E7
33	4.6691533E7
34	4.93732755E7
35	5.18100605E7
36	5.3975495E7
37	5.5477712E7
38	5.59074835E7
39	5.5234592E7
40	5.35137395E7
41	5.0760687E7
42	4.72064455E7
43	4.33134755E7
44	3.96060465E7
45	3.6516628E7
46	3.40411495E7
47	3.2120787E7
48	3.0548755E7
49	2.89382575E7
50	2.7174826E7
51	2.52132825E7
52	2.3130523E7
53	2.11501785E7
54	1.9393438E7
55	1.7837526E7
56	1.6414427E7
57	1.4987381E7
58	1.34511005E7
59	1.17854595E7
60	1.0060737E7
61	8403704.5
62	6938121.5
63	5715657.5
64	4714906.0
65	3894667.0
66	3214066.5
67	2642095.5
68	2164918.0
69	1770362.5
70	1445974.5
71	1184606.5
72	979017.0
73	820904.5
74	701208.5
75	611938.0
76	539016.5
77	485974.0
78	443375.0
79	394547.0
80	347748.0
81	305825.0
82	270373.5
83	234763.5
84	202183.0
85	172240.0
86	141747.0
87	116528.5
88	92106.5
89	71042.0
90	54095.0
91	41755.0
92	32201.5
93	24210.5
94	18188.0
95	13681.0
96	10329.5
97	7079.0
98	4949.5
99	3409.0
100	3608.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.04883494796013402
2	0.013601517056561728
3	0.01740992977712193
4	0.029497756105316342
5	0.034254994477560446
6	0.006800984564726115
7	0.006802566819842875
8	0.008928590278396415
9	0.005998630529565161
10-14	0.005003226301063104
15-19	0.0032202357518231885
20-24	0.0033274222341614338
25-29	0.003326472881091378
30-34	0.0046985442419604775
35-39	0.0056349077509628516
40-44	0.00505354201377608
45-49	0.006069801871626672
50-54	0.006943447801619939
55-59	0.0077321492354877055
60-64	0.007270130741393709
65-69	0.008532031938847245
70-74	0.008255016740643398
75-79	0.008758535526085564
80-84	0.006905142158697991
85-89	0.009038956340064533
90-94	0.005992120679941919
95-99	0.007948737357327661
100-104	0.008191801881454738
105-109	0.009023239272571381
110-114	0.010939742015473163
115-119	0.010032145411403126
120-124	0.00984194327727219
125-129	0.010108485453512719
130-134	0.011017031410652814
135-139	0.012380558593891408
140-144	0.010889124920833184
145-148	0.025188634985783265
>>END_MODULE
>>Sequence Length Distribution	pass
#Length	Count
148	1.327219598E9
>>END_MODULE
>>Sequence Duplication Levels	warn
#Total Deduplicated Percentage	68.10910997423485
#Duplication Level	Percentage of deduplicated	Percentage of total
1	74.75053742321657	50.911925739910146
2	15.282814238368871	20.817977513537354
3	5.5451752555975755	11.330308539297034
4	2.325802101644193	6.336332444767636
5	1.0737991995805287	3.65677538872378
6	0.4977220656805707	2.03396441448248
7	0.22716252626871655	1.083028623856272
8	0.11709976975924113	0.6380448877191788
9	0.05808338440603172	0.3560406854567555
>10	0.09733394825333133	1.0326007807557418
>50	0.013886828742607006	0.7454402096157206
>100	0.010452283579956824	0.9449372674691301
>500	7.229569598766683E-5	0.035126500899791545
>1k	5.611021136292622E-5	0.06717273221937506
>5k	2.5689944062281044E-6	0.010324271289732737
>10k+	0.0	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	SOLID Small RNA Adapter
1	8.642126756781058E-5	6.027638540039099E-7	0.0	1.0548367445068424E-5	3.0138192700195497E-7
2	9.131872388159235E-5	2.260364452514662E-6	0.0	2.267899000689711E-5	5.274183722534212E-7
3	1.0246985518066468E-4	3.541237642272971E-6	0.0	3.405615775122091E-5	1.0548367445068424E-6
4	1.1595669641400216E-4	4.6714198685303014E-6	0.0	4.678954416705351E-5	1.2808731897583085E-6
5	1.2959422861084062E-4	6.55505691229252E-6	0.0	5.786532998437535E-5	1.6576005985107523E-6
6	1.3893706834790123E-4	8.212657510803272E-6	7.534548175048874E-8	7.105078929071088E-5	1.8836370437622186E-6
7	1.6041053064679052E-4	9.116803291809137E-6	1.5069096350097749E-7	8.416090311529592E-5	2.1850189707641735E-6
8	1.8173330198217885E-4	1.0473021963317935E-5	1.5069096350097749E-7	9.455857959686337E-5	2.4864008977661284E-6
9	2.0192589109130983E-4	1.1603204189575266E-5	1.5069096350097749E-7	1.0646316571344058E-4	2.7877828247680833E-6
10-11	2.3417375728051898E-4	1.3901241382965172E-5	1.5069096350097749E-7	1.2288848073504713E-4	3.7296013466491926E-6
12-13	2.9693654357867613E-4	1.6312296798980814E-5	2.637091861267106E-7	1.4568048896456998E-4	4.596074386779813E-6
14-15	3.7868639127795636E-4	1.9363788809875604E-5	6.027638540039099E-7	1.686985336393443E-4	5.613238390411411E-6
16-17	4.6947769678729533E-4	2.2226917116394177E-5	6.027638540039099E-7	1.9201796024112056E-4	6.705747875793498E-6
18-19	5.91047631591709E-4	2.4939354459411773E-5	6.781093357543987E-7	2.1349142254000982E-4	7.647566397674606E-6
20-21	7.433208502094467E-4	2.765179180242937E-5	6.781093357543987E-7	2.3609506706515646E-4	8.250330251678517E-6
22-23	9.018854165533502E-4	3.059026559069843E-5	8.288002992553761E-7	2.580959477362992E-4	9.041457810058648E-6
24-25	0.0010870846106960516	3.371710308334371E-5	1.0548367445068424E-6	2.8005915566656664E-4	1.0096294554565492E-5
26-27	0.0012820787174663163	3.6165831240234593E-5	1.2432004488830642E-6	3.035292732318439E-4	1.0962767594696112E-5
28-29	0.0014899945743567901	3.872757761975121E-5	1.2808731897583085E-6	3.225163346329671E-4	1.1904586116577222E-5
30-31	0.001678358278733012	4.113863303576686E-5	1.2808731897583085E-6	3.440274696727316E-4	1.2695713674957354E-5
32-33	0.0018728626398718986	4.3625033933532975E-5	1.431564153259286E-6	3.631652220373557E-4	1.3223132047210774E-5
34-35	0.0020847718072951483	4.61867803130496E-5	1.5069096350097748E-6	3.8441264789099356E-4	1.397658686471566E-5
36-37	0.0023048182867474506	4.961499973269683E-5	1.6199278576355077E-6	4.035504002556177E-4	1.4767714423095792E-5
38-39	0.002520909128407852	5.281718270709261E-5	1.921309784637463E-6	4.243080804778773E-4	1.5709532944976902E-5
40-41	0.0027344382236887373	5.594402019973789E-5	2.2226917116394176E-6	4.466856885577725E-4	1.665135146685801E-5
42-43	0.0029397546614588193	5.8430421097504015E-5	2.260364452514662E-6	4.68347514561038E-4	1.7517824506988632E-5
44-45	0.0031669212889365427	6.0992167477020636E-5	2.335709934265151E-6	4.894819221920501E-4	1.8233606583618275E-5
46-47	0.0034025642831111962	6.39306412652897E-5	2.561746379516617E-6	5.10126584191684E-4	1.872335221499645E-5
48-49	0.00362434370864376	6.645471490393107E-5	2.67476460214235E-6	5.30319173300815E-4	1.9778188959503294E-5
50-51	0.0038738502714605032	6.939318869220013E-5	2.7877828247680833E-6	5.509638353004488E-4	2.0983716667511115E-5
52-53	0.004137107384696711	7.263304440747114E-5	2.9008010473938164E-6	5.740195527160984E-4	2.2000880671142714E-5
54-55	0.004428845090034604	7.553384545486497E-5	2.938473788269061E-6	5.963218153142431E-4	2.2641317266021867E-5
56-57	0.004746313277390288	7.86983556883855E-5	2.9761465291443055E-6	6.183603687262611E-4	2.3696154010528707E-5
58-59	0.005104392679409485	8.205122962628224E-5	3.0514920108947937E-6	6.399091765069008E-4	2.4562627050659328E-5
60-61	0.005504891587654208	8.446228504229788E-5	3.164510233520527E-6	6.628895484407999E-4	2.5843500240417635E-5
62-63	0.005958584406014776	8.747610431231742E-5	3.2021829743957714E-6	6.851918110389446E-4	2.6747646021423503E-5
64-65	0.006464303279524056	9.037690535971125E-5	3.239855715271016E-6	7.097921108304792E-4	2.7538773579803635E-5
66-67	0.007040131123802166	9.29763244801031E-5	3.3905466787719936E-6	7.323957553556258E-4	2.8593610324310475E-5
68-69	0.007698386925115312	9.557574360049496E-5	3.541237642272971E-6	7.532287810596359E-4	2.9309392400940117E-5
70-71	0.008454252798036216	9.836352642526305E-5	3.5789103831482153E-6	7.739487885410202E-4	2.9949828995819274E-5
72-73	0.009311646707615901	1.010382910274054E-4	3.6542558648987035E-6	7.956482872851611E-4	3.0288883663696475E-5
74-75	0.010219409071745789	1.0393909207479922E-4	3.767274087524437E-6	8.14597675945409E-4	3.089164751770038E-5
76-77	0.011213931758111365	1.067268748995673E-4	3.767274087524437E-6	8.359581200216725E-4	3.160742959433002E-5
78-79	0.012351008095948867	1.0887422112945623E-4	3.804946828399681E-6	8.581850371380667E-4	3.292597552496358E-5
80-81	0.013680177739509237	1.1109691284109564E-4	3.917965051025414E-6	8.785283172106986E-4	3.398081226947042E-5
82-83	0.015246233577693146	1.1294287714398263E-4	4.106328755401636E-6	9.011696344767206E-4	3.5035649013977265E-5
84-85	0.016867291617554913	1.1527858707824777E-4	4.144001496276881E-6	9.234342243339901E-4	3.631652220373557E-5
86-87	0.018644051095454063	1.173505878263862E-4	4.294692459777859E-6	9.444556137423763E-4	3.722066798474144E-5
88-89	0.020620815154659883	1.2017604339202955E-4	4.445383423278836E-6	9.658160578186398E-4	3.804946828399681E-5
90-91	0.02290412230636757	1.2330288088467482E-4	4.445383423278836E-6	9.880053021941587E-4	3.9707068882507565E-5
92-93	0.02560020967984531	1.2571393630069047E-4	4.558401645904569E-6	0.0010086499641937929	4.0724232886139164E-5
94-95	0.02856912304274157	1.2782360978970414E-4	4.633747127655058E-6	0.0010295206626386782	4.1326996740143076E-5
96-97	0.031754767683893105	1.3012164698309405E-4	4.897456313781768E-6	0.0010503536883426884	4.177906963064601E-5
98-99	0.035393125652142456	1.3294710254873736E-4	4.972801795532257E-6	0.0010719024961233282	4.31352883021548E-5
100-101	0.03965741621003399	1.3584790359613122E-4	5.08582001815799E-6	0.0010952219227251044	4.403943408316067E-5
102-103	0.04458011326020217	1.3837197723477258E-4	5.274183722534212E-6	0.0011180516036955023	4.498125260504178E-5
104-105	0.050002840600007474	1.4074535990991297E-4	5.311856463409456E-6	0.001139901793403144	4.562168919992093E-5
106-107	0.05597818937571174	1.430810698441781E-4	5.537892908660922E-6	0.0011614129284429086	4.65258349809268E-5
108-109	0.06279944187502873	1.4575583444632046E-4	5.613238390411411E-6	0.0011853351188986889	4.769368994805937E-5
110-111	0.07057826010191269	1.4779016245358365E-4	5.763929353912388E-6	0.0012082024726099623	4.867318121081572E-5
112-113	0.07925037436043045	1.5065329076010224E-4	5.839274835662877E-6	0.0012327274269197464	4.9275945064819633E-5
114-115	0.08868020045617198	1.5351641906662079E-4	5.876947576538122E-6	0.001256122199003273	4.9954054400574035E-5
116-117	0.09885952573162651	1.565679110775156E-4	5.989965799163855E-6	0.0012809862079809341	5.1046563885956116E-5
118-119	0.11010627044704022	1.5920500293878273E-4	6.027638540039099E-6	0.0013041549436192095	5.198838240783723E-5
120-121	0.12262141867498252	1.609002762781687E-4	6.1783295035400764E-6	0.0013266455699217305	5.2741837225342116E-5
122-123	0.13639672008520176	1.6376340458468727E-4	6.366693207916298E-6	0.0013498143055600056	5.353296478372225E-5
124-125	0.15131339252571827	1.6647584192770487E-4	6.404365948791543E-6	0.0013734351140887839	5.4587801528229094E-5
126-127	0.16724300962288835	1.6967802490210066E-4	6.479711430542032E-6	0.001396264795059182	5.511521990048251E-5
128-129	0.18448981643202045	1.720137348363658E-4	6.479711430542032E-6	0.001417549893653695	5.5680311013611175E-5
130-131	0.20311250708339829	1.7472617217938337E-4	6.630402394043009E-6	0.0014398521562518397	5.598169294061313E-5
132-133	0.22311108157702175	1.772125730771495E-4	6.818766098419231E-6	0.0014628702009266141	5.6584456794617044E-5
134-135	0.24442861640142838	1.7951061027053942E-4	6.856438839294475E-6	0.0014860766093057645	5.771463902087437E-5
136	0.2611006502030269	1.8158261101867786E-4	6.856438839294475E-6	0.0015034437428492523	5.869413028363073E-5
>>END_MODULE
>>Kmer Content	pass
>>END_MODULE
